t,y,x,id,parent_id,seg_id
36,230.38212927756655,955.2889733840304,36_115,35_115,115
36,417.26153846153846,110.0576923076923,36_127,35_127,127
36,427.482254697286,56.13778705636743,36_128,35_128,128
36,471.0726495726496,117.76780626780626,36_135,35_135,135
36,450.9779735682819,143.95154185022025,36_136,35_136,136
36,492.66517189835577,76.87593423019432,36_139,35_139,139
36,472.99514563106794,52.65210355987055,36_140,35_140,140
36,533.676404494382,139.8741573033708,36_143,35_143,143
36,547.154128440367,104.148623853211,36_144,35_144,144
36,598.3618421052631,139.26754385964912,36_153,35_153,153
36,529.3747841105354,179.33333333333334,36_154,35_154,154
36,616.9823633156966,189.9506172839506,36_163,35_163,163
36,582.2317290552585,221.75222816399287,36_164,35_164,164
36,591.8653500897666,57.35008976660682,36_171,35_171,171
36,542.5709281961471,35.933450087565674,36_172,35_172,172
36,501.8158914728682,228.63372093023256,36_179,35_179,179
36,484.3765281173594,274.09046454767724,36_180,35_180,180
36,440.8308270676692,180.39473684210526,36_186,35_186,186
36,492.8249027237354,161.6342412451362,36_190,,190
36,452.705035971223,392.1870503597122,36_197,35_197,197
36,431.14900662251654,372.32781456953643,36_199,35_199,199
36,457.42248062015506,355.27906976744185,36_202,35_200,202
36,435.34586466165416,340.3157894736842,36_203,35_200,203
36,434.53917050691246,493.17972350230417,36_207,35_207,207
36,472.3343898573693,501.16323296354994,36_220,35_220,220
36,458.3704318936877,548.2674418604652,36_227,35_227,227
36,414.4046920821114,548.7008797653959,36_228,35_228,228
36,549.0568031704095,924.2985468956407,36_259,35_259,259
36,525.3493253373314,965.9580209895053,36_260,35_260,260
36,580.4288425047438,956.516129032258,36_272,35_272,272
36,545.8614649681529,986.4920382165606,36_273,35_273,273
36,376.784375,1049.65625,36_286,35_286,286
36,406.59814528593506,1005.0123647604328,36_287,35_287,287
36,395.53442028985506,1064.6902173913043,36_290,35_290,290
36,425.37566137566137,1054.7848324514991,36_291,35_291,291
36,381.9979035639413,789.7400419287212,36_307,35_307,307
36,345.274,801.874,36_308,35_308,308
36,395.89293849658316,755.6879271070615,36_317,35_317,317
36,337.1024930747922,760.207756232687,36_318,35_318,318
36,638.4148936170212,327.629179331307,36_328,35_328,328
36,655.2508474576272,417.76949152542375,36_329,35_329,329
36,618.844192634561,379.4419263456091,36_336,35_336,336
36,657.0980392156863,281.6890756302521,36_355,35_355,355
36,668.7771428571428,263.31714285714287,36_356,35_356,356
36,489.2758620689655,894.5109717868338,36_363,35_363,363
36,517.5929487179487,891.6089743589744,36_366,35_366,366
36,18.91941391941392,671.7307692307693,36_370,35_24,370
36,13.344178082191782,237.7654109589041,36_383,35_383,383
37,183.37006578947367,496.3157894736842,37_8,36_8,8
37,153.8065015479876,462.2229102167183,37_9,36_9,9
37,35.14660493827161,198.0030864197531,37_12,36_12,12
37,75.27182539682539,256.44642857142856,37_18,36_18,18
37,70.35874439461884,207.79372197309416,37_19,36_19,19
37,15.675496688741722,658.3013245033112,37_24,36_370,24
37,150.45962732919256,355.2080745341615,37_28,36_28,28
37,100.71806853582555,358.7616822429907,37_29,36_29,29
37,133.76843467011642,414.67658473479946,37_32,36_32,32
37,174.54029062087187,388.44782034346105,37_33,36_33,33
37,162.55662188099808,521.1976967370441,37_43,36_43,43
37,124.93530499075786,501.21441774491683,37_44,36_44,44
37,389.50773195876286,249.37242268041237,37_50,36_50,50
37,323.830303030303,248.6909090909091,37_53,36_53,53
37,331.29391304347826,289.18434782608693,37_54,36_54,54
37,279.1,282.418,37_58,36_58,58
37,261.2725409836066,231.5512295081967,37_59,36_59,59
37,263.3490725126476,350.9865092748735,37_65,36_65,65
37,320.0334645669291,359.5255905511811,37_66,36_66,66
37,217.77948717948718,777.9880341880341,37_78,36_78,78
37,172.0922401171303,795.2650073206443,37_79,36_79,79
37,223.01656314699792,820.6314699792961,37_88,36_88,88
37,206.3478835978836,854.7089947089947,37_89,36_89,89
37,172.5347721822542,969.8585131894484,37_96,36_96,96
37,179.72131147540983,938.4918032786885,37_97,36_97,97
37,255.34782608695653,981.4323671497584,37_100,36_100,100
37,229.45114942528735,992.5114942528736,37_101,36_101,101
37,255.83695652173913,889.9239130434783,37_104,36_104,104
37,209.86491557223263,937.9324577861163,37_105,36_105,105
37,267.0,933.2768670309654,37_114,36_114,114
37,232.3978494623656,957.8118279569892,37_115,36_115,115
37,418.4440227703985,112.14990512333966,37_127,36_127,127
37,428.12738853503186,56.55626326963907,37_128,36_128,128
37,471.0223880597015,118.47611940298508,37_135,36_135,135
37,447.9501246882793,150.38902743142145,37_136,36_136,136
37,491.21656976744185,78.1686046511628,37_139,36_139,139
37,472.55993690851733,52.46372239747634,37_140,36_140,140
37,529.1006864988558,139.70480549199084,37_143,36_143,143
37,545.1861313868613,107.47627737226277,37_144,36_144,144
37,598.7553191489362,140.1595744680851,37_153,36_153,153
37,530.3009523809524,179.54666666666665,37_154,36_154,154
37,615.2670157068063,193.34729493891797,37_163,36_163,163
37,580.341796875,221.798828125,37_164,36_164,164
37,593.1585820895523,61.53358208955224,37_171,36_171,171
37,541.4702797202797,37.12062937062937,37_172,36_172,172
37,503.3882113821138,229.7581300813008,37_179,36_179,179
37,485.45283018867923,273.3561320754717,37_180,36_180,180
37,493.00369003690037,161.39483394833948,37_190,36_190,190
37,454.54512635379064,389.48736462093865,37_197,36_197,197
37,430.3071672354949,372.02389078498294,37_199,36_199,199
37,472.3780918727915,358.0565371024735,37_202,36_202,202
37,444.54744525547443,345.521897810219,37_203,36_203,203
37,433.84825493171473,494.43247344461304,37_207,36_207,207
37,471.05801526717556,503.53129770992365,37_220,36_220,220
37,457.44594594594594,549.4206081081081,37_227,36_227,227
37,412.8887147335423,550.4467084639498,37_228,36_228,228
37,548.9698340874811,921.2126696832579,37_259,36_259,259
37,527.6143292682926,962.1661585365854,37_260,36_260,260
37,580.5439856373429,957.0736086175942,37_272,36_272,272
37,544.8715890850723,985.3402889245585,37_273,36_273,273
37,379.28360413589365,1050.056129985229,37_286,36_286,286
37,406.4515625,1006.253125,37_287,36_287,287
37,401.8345724907063,1062.596654275093,37_290,36_290,290
37,432.1933438985737,1060.43264659271,37_291,36_291,291
37,382.369387755102,789.8244897959183,37_307,36_307,307
37,345.15028901734104,802.2447013487476,37_308,36_308,308
37,396.05442176870747,757.8820861678005,37_317,36_317,317
37,338.7690288713911,759.4645669291339,37_318,36_318,318
37,643.6638513513514,328.8243243243243,37_328,36_328,328
37,649.7945619335347,420.012084592145,37_329,36_329,329
37,620.0941011235955,382.50983146067415,37_336,36_336,336
37,655.9058823529411,280.2,37_355,36_355,355
37,667.4651162790698,261.16279069767444,37_356,36_356,356
37,493.8,890.3342465753425,37_363,36_363,363
37,522.0923694779117,894.4979919678715,37_366,36_366,366
38,184.4297385620915,490.5375816993464,38_8,37_8,8
38,148.02105263157895,465.06917293233084,38_9,37_9,9
38,32.869249394673126,177.60290556900728,38_12,,12
38,73.22568093385215,256.37548638132296,38_18,37_18,18
38,68.66815144766147,206.25389755011136,38_19,37_19,19
38,150.49546827794563,354.67673716012087,38_28,37_28,28
38,100.65052950075643,357.21028744326776,38_29,37_29,29
38,133.84791965566714,413.1377331420373,38_32,37_32,32
38,174.20942408376965,388.8821989528796,38_33,37_33,33
38,159.95555555555555,518.5814814814814,38_43,37_43,43
38,123.94285714285714,501.7553571428571,38_44,37_44,44
38,388.8911917098446,247.26165803108807,38_50,37_50,50
38,323.45569620253167,242.16666666666666,38_53,37_53,53
38,324.05699481865287,289.7443868739206,38_54,37_54,54
38,280.1306818181818,281.68560606060606,38_58,37_58,58
38,260.3585657370518,232.996015936255,38_59,37_59,59
38,261.32828282828285,349.8063973063973,38_65,37_65,65
38,320.42452830188677,357.3566037735849,38_66,37_66,66
38,218.4010067114094,776.0385906040268,38_78,37_78,78
38,171.49187592319055,795.0118168389955,38_79,37_79,79
38,219.90138067061145,820.6153846153846,38_88,37_88,88
38,204.98155467720684,853.3833992094861,38_89,37_89,89
38,173.57009345794393,969.1191588785047,38_96,37_96,96
38,177.20353982300884,937.0176991150443,38_97,37_97,97
38,252.64705882352942,981.5882352941177,38_100,37_100,100
38,226.0810810810811,988.6,38_101,37_101,101
38,252.8201680672269,891.2302521008403,38_104,37_104,104
38,209.9404761904762,935.7777777777778,38_105,37_105,105
38,266.05671077504724,933.9546313799622,38_114,37_114,114
38,229.15510948905109,955.3211678832117,38_115,37_115,115
38,414.05794392523364,107.78504672897196,38_127,37_127,127
38,421.41046277666,48.21529175050302,38_128,37_128,128
38,470.70338983050846,118.92231638418079,38_135,37_135,135
38,451.8872340425532,146.2063829787234,38_136,37_136,136
38,490.03977272727275,77.38494318181819,38_139,37_139,139
38,471.9651347068146,51.39778129952457,38_140,37_140,140
38,517.5475113122172,108.74660633484163,38_146,,146
38,549.9577464788732,107.49295774647888,38_147,37_144,147
38,509.6363636363636,142.46280991735537,38_149,37_143,149
38,537.1026785714286,135.66071428571428,38_150,37_143,150
38,598.84,141.40222222222224,38_153,37_153,153
38,531.9521912350598,177.27490039840637,38_154,37_154,154
38,614.4499121265378,192.58875219683657,38_163,37_163,163
38,576.0918803418804,225.46153846153845,38_164,37_164,164
38,589.819209039548,62.290018832391716,38_171,37_171,171
38,542.2508591065292,37.46735395189003,38_172,37_172,172
38,501.32048681541585,228.5212981744422,38_179,37_179,179
38,485.1089108910891,271.19554455445547,38_180,37_180,180
38,440.4064748201439,180.34892086330936,38_186,,186
38,492.05665722379604,158.81019830028328,38_190,37_190,190
38,451.41533546325877,391.6102236421725,38_197,37_197,197
38,433.61467889908255,369.9235474006116,38_199,37_199,199
38,459.1489361702128,356.5987841945289,38_202,37_202,202
38,444.6691449814126,338.63568773234203,38_203,37_203,203
38,433.6759259259259,494.375,38_207,37_207,207
38,471.1914556962025,501.3164556962025,38_220,37_220,220
38,455.84251968503935,545.0740157480315,38_227,37_227,227
38,410.0891530460624,548.7503714710252,38_228,37_228,228
38,545.5055555555556,916.8222222222222,38_259,37_259,259
38,525.8043143297381,962.1217257318953,38_260,37_260,260
38,579.2755474452555,955.1423357664233,38_272,37_272,272
38,543.571875,984.496875,38_273,37_273,273
38,375.9512555391433,1049.3663220088627,38_286,37_286,286
38,407.1832061068702,1005.2503816793893,38_287,37_287,287
38,399.40525328330205,1063.5215759849907,38_290,37_290,290
38,432.97415185783524,1057.3877221324717,38_291,37_291,291
38,382.80161943319837,792.2834008097166,38_307,37_307,307
38,344.8051181102362,803.4625984251968,38_308,37_308,308
38,392.7833001988072,755.4632206759443,38_317,37_317,317
38,337.2059620596206,759.6233062330623,38_318,37_318,318
38,644.5,327.4409594095941,38_328,37_328,328
38,663.3896848137535,428.6103151862464,38_331,37_329,331
38,642.9714285714285,404.2103896103896,38_332,37_329,332
38,619.023088023088,383.965367965368,38_336,37_336,336
38,655.3252279635259,280.22492401215806,38_355,37_355,355
38,665.6027777777778,261.46944444444443,38_356,37_356,356
38,496.79378531073445,887.2062146892655,38_363,37_363,363
38,515.7358490566038,900.2075471698113,38_368,37_366,368
38,527.9032258064516,877.8064516129032,38_369,37_366,369
38,19.062730627306273,627.3929889298893,38_371,,371
38,21.055888223552895,651.2834331337325,38_372,37_24,372
38,678.8217391304348,395.96521739130435,38_380,,380
39,187.185667752443,483.18078175895766,39_8,38_8,8
39,146.14349775784754,466.79521674140506,39_9,38_9,9
39,38.9468085106383,202.43262411347519,39_14,,14
39,31.16599190283401,175.76518218623482,39_15,38_12,15
39,73.66223908918406,256.438330170778,39_18,38_18,18
39,67.12929292929293,205.16363636363636,39_19,38_19,19
39,148.3,355.98636363636365,39_28,38_28,28
39,101.9862385321101,358.7691131498471,39_29,38_29,29
39,135.57381615598885,409.9136490250696,39_32,38_32,32
39,174.34496124031008,388.04134366925064,39_33,38_33,33
39,164.46113989637306,516.7461139896373,39_43,38_43,43
39,126.20840950639854,504.2212065813528,39_44,38_44,44
39,389.5759897828863,245.6219667943806,39_50,38_50,50
39,324.4503968253968,240.8373015873016,39_53,38_53,53
39,321.19686411149826,289.8623693379791,39_54,38_54,54
39,277.57486136783734,286.0887245841035,39_58,38_58,58
39,262.3988764044944,235.14794007490636,39_59,38_59,59
39,260.9120879120879,346.9921507064364,39_65,38_65,65
39,320.8872180451128,356.8157894736842,39_66,38_66,66
39,219.43174061433447,777.122866894198,39_78,38_78,78
39,170.68475073313783,793.782991202346,39_79,38_79,79
39,220.09302325581396,821.4263565891473,39_88,38_88,88
39,204.41720990873534,853.232073011734,39_89,38_89,89
39,172.33812949640287,970.3908872901678,39_96,38_96,96
39,175.1044776119403,938.3164179104477,39_97,38_97,97
39,251.11930585683297,980.9501084598699,39_100,38_100,100
39,227.04371584699453,991.4972677595629,39_101,38_101,101
39,253.56570512820514,892.2660256410256,39_104,38_104,104
39,209.499001996008,932.5429141716567,39_105,38_105,105
39,263.9738805970149,934.7873134328358,39_114,38_114,114
39,227.44425087108013,955.9494773519164,39_115,38_115,115
39,412.58047016274867,110.16817359855335,39_127,38_127,127
39,419.43514644351467,54.20083682008368,39_128,38_128,128
39,471.98285714285714,119.13,39_135,38_135,135
39,445.22520661157023,147.38223140495867,39_136,38_136,136
39,486.37110481586404,79.3229461756374,39_139,38_139,139
39,469.0,52.45054945054945,39_140,38_140,140
39,514.172131147541,97.02049180327869,39_146,38_146,146
39,543.1531914893617,110.73617021276596,39_147,38_147,147
39,512.3396946564885,150.4770992366412,39_149,38_149,149
39,533.5571955719557,136.92619926199262,39_150,38_150,150
39,596.8535353535353,139.8661616161616,39_153,38_153,153
39,534.7530612244898,174.8469387755102,39_154,38_154,154
39,617.9029702970297,190.07722772277228,39_163,38_163,163
39,573.8600917431193,220.90366972477065,39_164,38_164,164
39,587.2918215613383,62.440520446096656,39_171,38_171,171
39,539.89898989899,36.80808080808081,39_172,38_172,172
39,499.37423312883436,227.65030674846625,39_179,38_179,179
39,484.6146572104019,271.806146572104,39_180,38_180,180
39,440.3134328358209,181.9365671641791,39_186,38_186,186
39,489.41743119266056,157.58715596330276,39_190,38_190,190
39,448.5595567867036,390.4238227146814,39_197,38_197,197
39,435.6811594202899,368.3565217391304,39_199,38_199,199
39,462.3042071197411,352.88996763754045,39_202,38_202,202
39,440.8464285714286,338.6892857142857,39_203,38_203,203
39,432.4855305466238,484.9903536977492,39_207,38_207,207
39,472.21894409937886,506.7329192546584,39_220,38_220,220
39,454.17495987158907,544.2792937399679,39_227,38_227,227
39,412.3614285714286,548.1485714285715,39_228,38_228,228
39,543.3342696629213,916.9410112359551,39_259,38_259,259
39,522.0862329803329,960.1195158850227,39_260,38_260,260
39,580.2121771217712,952.7029520295202,39_272,38_272,272
39,545.6485225505443,984.4276827371696,39_273,38_273,273
39,375.3089802130898,1045.9345509893456,39_286,38_286,286
39,413.16271721958924,1008.1327014218009,39_287,38_287,287
39,400.51132075471696,1063.2924528301887,39_290,38_290,290
39,436.4710610932476,1060.9935691318328,39_291,38_291,291
39,382.2126789366053,792.9570552147239,39_307,38_307,307
39,343.689453125,803.201171875,39_308,38_308,308
39,393.179435483871,756.4858870967741,39_317,38_317,317
39,335.8016304347826,761.1711956521739,39_318,38_318,318
39,647.7022587268993,333.78439425051334,39_328,38_328,328
39,663.675,429.325,39_331,38_331,331
39,644.7734939759036,403.4987951807229,39_332,38_332,332
39,620.0323943661972,383.4380281690141,39_336,38_336,336
39,653.8832807570977,279.3312302839117,39_355,38_355,355
39,668.6354166666666,261.6510416666667,39_356,38_356,356
39,491.9892761394102,890.029490616622,39_363,38_363,363
39,534.7135135135135,874.6864864864865,39_369,38_369,369
39,56.036679536679536,652.480694980695,39_371,,371
39,42.32622601279318,649.6055437100213,39_372,,372
39,678.1217948717949,392.71153846153845,39_380,38_380,380
40,184.65264797507788,482.9906542056075,40_8,39_8,8
40,145.10179640718562,471.2305389221557,40_9,39_9,9
40,37.795918367346935,207.47813411078718,40_14,39_14,14
40,29.74496644295302,174.36577181208054,40_15,39_15,15
40,72.11743119266055,258.56330275229357,40_18,39_18,18
40,66.5219298245614,204.7938596491228,40_19,39_19,19
40,146.58814814814815,357.1111111111111,40_28,39_28,28
40,102.53636363636363,360.31666666666666,40_29,39_29,29
40,174.68846153846152,389.2230769230769,40_33,39_33,33
40,111.63658536585366,411.1170731707317,40_36,,36
40,148.32235294117646,426.22823529411767,40_37,,37
40,164.9332191780822,517.3304794520548,40_43,39_43,43
40,127.6610455311973,505.3743676222597,40_44,39_44,44
40,388.09871794871793,247.70128205128205,40_50,39_50,50
40,325.5793499043977,240.62332695984705,40_53,39_53,53
40,319.3404634581105,292.54901960784315,40_54,39_54,54
40,278.0287356321839,281.27777777777777,40_58,39_58,58
40,264.4361493123772,234.098231827112,40_59,39_59,59
40,263.21644295302013,348.8456375838926,40_65,39_65,65
40,320.69662921348316,356.67041198501875,40_66,39_66,66
40,218.3204047217538,777.2984822934233,40_78,39_78,78
40,171.78052325581396,796.265988372093,40_79,39_79,79
40,219.47080291970804,821.0802919708029,40_88,39_88,88
40,204.65033112582782,854.2450331125827,40_89,39_89,89
40,171.74770642201835,969.5779816513761,40_96,39_96,96
40,178.7456647398844,935.849710982659,40_97,39_97,97
40,249.80375782881003,983.4237995824635,40_100,39_100,100
40,224.46796657381614,996.1727019498608,40_101,39_101,101
40,252.6416,895.6112,40_104,39_104,104
40,211.33268858800773,935.411992263056,40_105,39_105,105
40,265.07889546351083,934.8816568047338,40_114,39_114,114
40,228.7043918918919,960.1283783783783,40_115,39_115,115
40,408.7291666666667,110.27604166666667,40_127,39_127,127
40,420.1369294605809,56.16597510373444,40_128,39_128,128
40,470.5,117.58119658119658,40_135,39_135,135
40,445.33262711864404,149.4449152542373,40_136,39_136,136
40,482.9057665260197,79.71026722925457,40_139,39_139,139
40,463.74735249621784,53.70499243570348,40_140,39_140,140
40,510.35766423357666,101.01094890510949,40_146,39_146,146
40,546.9919678714859,106.10441767068274,40_147,39_147,147
40,504.0747330960854,147.71886120996442,40_149,39_149,149
40,532.3754512635379,138.70036101083033,40_150,39_150,150
40,596.8757225433526,137.8728323699422,40_153,39_153,153
40,535.640243902439,174.27845528455285,40_154,39_154,154
40,617.547572815534,194.61165048543688,40_163,39_163,163
40,572.9671052631579,221.69956140350877,40_164,39_164,164
40,584.094527363184,65.35489220563848,40_171,39_171,171
40,544.4109816971713,38.534109816971714,40_172,39_172,172
40,497.53971486761714,227.96334012219958,40_179,39_179,179
40,483.8162291169451,273.7016706443914,40_180,39_180,180
40,438.9312977099237,183.87786259541986,40_186,39_186,186
40,491.0688405797101,175.71376811594203,40_190,39_190,190
40,448.35869565217394,392.23641304347825,40_197,39_197,197
40,424.15877437325906,376.041782729805,40_199,39_199,199
40,465.6401179941003,345.952802359882,40_202,39_202,202
40,441.1169590643275,342.99415204678365,40_203,39_203,203
40,428.7772727272727,464.6727272727273,40_208,,208
40,471.7649402390438,488.76892430278883,40_220,39_220,220
40,430.27436823104694,501.30685920577616,40_221,39_207,221
40,458.48196721311473,546.3704918032787,40_227,39_227,227
40,414.7980769230769,545.6277472527472,40_228,39_228,228
40,541.1469816272966,916.6023622047244,40_259,39_259,259
40,523.5105740181269,959.2990936555891,40_260,39_260,260
40,579.7264957264957,956.0837606837607,40_272,39_272,272
40,544.8773291925465,983.5636645962733,40_273,39_273,273
40,376.4073550212164,1048.2432814710041,40_286,39_286,286
40,412.3081664098613,1010.286594761171,40_287,39_287,287
40,397.1719077568134,1072.2893081761006,40_290,39_290,290
40,433.80762564991335,1063.797227036395,40_291,39_291,291
40,381.6573705179283,794.8824701195219,40_307,39_307,307
40,341.47233201581025,804.8181818181819,40_308,39_308,308
40,391.943661971831,756.8350100603622,40_317,39_317,317
40,333.93523316062175,761.5155440414508,40_318,39_318,318
40,657.785498489426,431.0966767371601,40_331,39_331,331
40,644.194384449244,404.2915766738661,40_332,39_332,332
40,618.7784431137725,386.7170658682635,40_336,39_336,336
40,652.1684782608696,344.6467391304348,40_343,39_328,343
40,636.8877551020408,325.43367346938777,40_344,39_328,344
40,654.5290519877676,283.20183486238534,40_355,39_355,355
40,664.7741935483871,261.0725806451613,40_356,39_356,356
40,494.6478873239437,888.4413145539907,40_363,39_363,363
40,534.916083916084,870.2867132867133,40_369,39_369,369
40,46.109979633401224,650.0183299389003,40_371,39_372,371
40,44.60102301790281,666.5677749360614,40_372,39_372,372
40,675.3376623376623,396.53246753246754,40_380,39_380,380
41,185.2965204236006,476.9243570347958,41_8,40_8,8
41,144.21076923076924,469.6876923076923,41_9,40_9,9
41,41.46849315068493,205.2986301369863,41_14,40_14,14
41,30.17008797653959,172.57771260997066,41_15,40_15,15
41,71.65985130111524,257.724907063197,41_18,40_18,18
41,69.97613882863341,205.60520607375273,41_19,40_19,19
41,148.99396681749622,354.6530920060332,41_28,40_28,28
41,103.6096096096096,358.08708708708707,41_29,40_29,29
41,175.84067357512953,386.6126943005181,41_33,40_33,33
41,113.01587301587301,404.5736961451247,41_36,40_36,36
41,154.08232931726909,424.5542168674699,41_37,40_37,37
41,164.77094017094018,513.9282051282051,41_43,40_43,43
41,135.54166666666666,504.03,41_44,40_44,44
41,390.7185473411154,247.56679636835278,41_50,40_50,50
41,329.1423149905123,240.20493358633777,41_53,40_53,53
41,320.45087719298243,291.159649122807,41_54,40_54,54
41,279.46285714285716,279.48,41_58,40_58,58
41,268.5732600732601,235.13186813186815,41_59,40_59,59
41,264.5356550580431,348.90878938640134,41_65,40_65,65
41,321.4850746268657,354.7779850746269,41_66,40_66,66
41,220.61929824561403,775.3631578947368,41_78,40_78,78
41,174.21167883211677,793.6540145985401,41_79,40_79,79
41,220.22064056939502,818.6832740213523,41_88,40_88,88
41,205.53034300791558,853.1833773087071,41_89,40_89,89
41,173.08616780045352,966.5011337868481,41_96,40_96,96
41,178.16666666666666,937.2142857142857,41_97,40_97,97
41,251.0438756855576,979.4314442413163,41_100,40_100,100
41,227.48994974874373,997.2010050251256,41_101,40_101,101
41,252.6186046511628,895.1875968992248,41_104,40_104,104
41,210.02294455066922,935.6959847036329,41_105,40_105,105
41,267.6984402079723,931.7417677642981,41_114,40_114,114
41,231.1384364820847,955.557003257329,41_115,40_115,115
41,408.4578313253012,106.61962134251291,41_127,40_127,127
41,419.8702928870293,55.30543933054393,41_128,40_128,128
41,474.09550561797755,118.7247191011236,41_135,40_135,135
41,445.5652173913044,145.6818181818182,41_136,40_136,136
41,481.99864498644985,78.80216802168022,41_139,40_139,139
41,463.144157814871,49.70561456752655,41_140,40_140,140
41,510.6282894736842,96.23355263157895,41_146,40_146,146
41,547.2642857142857,105.34642857142858,41_147,40_147,147
41,509.66329966329965,150.64309764309763,41_149,40_149,149
41,530.4046822742475,137.2173913043478,41_150,40_150,150
41,534.4538834951456,176.55582524271844,41_154,40_154,154
41,589.0393013100437,140.17467248908298,41_156,40_153,156
41,609.7853881278539,128.29223744292239,41_157,40_153,157
41,618.2282157676349,190.38174273858922,41_163,40_163,163
41,574.6199095022624,223.85067873303169,41_164,40_164,164
41,585.658940397351,66.23178807947019,41_171,40_171,171
41,543.3024,37.9584,41_172,40_172,172
41,495.5228215767635,227.71576763485479,41_179,40_179,179
41,485.56880733944956,271.70871559633025,41_180,40_180,180
41,438.37370242214536,181.84429065743944,41_186,40_186,186
41,491.2138157894737,175.0953947368421,41_190,40_190,190
41,451.2181818181818,389.78441558441557,41_197,40_197,197
41,424.7103064066852,368.6016713091922,41_199,40_199,199
41,456.83769633507853,337.782722513089,41_202,40_202,202
41,435.69166666666666,340.4638888888889,41_203,40_203,203
41,430.5589225589226,467.5858585858586,41_208,40_208,208
41,486.9644128113879,508.9679715302491,41_211,,211
41,466.31081081081084,476.5765765765766,41_212,40_220,212
41,429.94520547945206,503.03561643835616,41_221,40_221,221
41,461.3516129032258,546.7564516129032,41_227,40_227,227
41,415.5344129554656,545.9514170040486,41_228,40_228,228
41,544.6791366906475,915.5309352517986,41_259,40_259,259
41,522.4462209302326,954.9171511627907,41_260,40_260,260
41,580.4713804713805,953.3585858585859,41_272,40_272,272
41,544.3480916030535,982.9496183206107,41_273,40_273,273
41,377.2688477951636,1047.624466571835,41_286,40_286,286
41,414.0603715170279,1009.6687306501548,41_287,40_287,287
41,435.0572450805009,1062.4758497316636,41_291,40_291,291
41,397.5658914728682,1075.34496124031,41_293,40_290,293
41,403.19305019305017,1038.6100386100386,41_294,,294
41,382.20921305182344,790.2898272552783,41_307,40_307,307
41,344.248987854251,803.0769230769231,41_308,40_308,308
41,394.45384615384614,755.975,41_317,40_317,317
41,335.2066326530612,760.5739795918367,41_318,40_318,318
41,654.1057142857143,431.51142857142855,41_331,40_331,331
41,639.9957446808511,403.8595744680851,41_332,40_332,332
41,610.62,365.56333333333333,41_336,,336
41,648.1093247588425,348.59163987138265,41_343,40_343,343
41,635.8795620437957,321.6058394160584,41_344,40_344,344
41,653.9413680781759,280.11726384364823,41_355,40_355,355
41,668.8072916666666,257.0677083333333,41_356,40_356,356
41,492.375,891.0595238095239,41_363,40_363,363
41,34.02173913043478,635.4652173913043,41_371,40_371,371
41,45.98094282848545,662.6389167502507,41_372,40_372,372
41,674.2037470725995,399.8618266978923,41_380,40_380,380
42,176.7753846153846,467.97076923076924,42_8,41_8,8
42,136.25885978428352,468.346687211094,42_9,41_9,9
42,42.372972972972974,205.94054054054055,42_14,41_14,14
42,31.112299465240643,173.13903743315507,42_15,41_15,15
42,72.56405693950178,258.6868327402135,42_18,41_18,18
42,70.55737704918033,205.05327868852459,42_19,41_19,19
42,150.35735294117646,358.03823529411767,42_28,41_28,28
42,106.9894419306184,355.0467571644042,42_29,41_29,29
42,179.3907894736842,385.1842105263158,42_33,41_33,33
42,110.45869565217392,409.22391304347826,42_36,41_36,36
42,155.0456349206349,425.76190476190476,42_37,41_37,37
42,169.603066439523,512.8637137989779,42_43,41_43,43
42,141.12666666666667,506.6933333333333,42_44,41_44,44
42,388.16580976863753,245.46529562982005,42_50,41_50,50
42,328.9571150097466,238.7251461988304,42_53,41_53,53
42,320.09581881533103,290.9965156794425,42_54,41_54,54
42,274.67158671586714,280.0811808118081,42_58,41_58,58
42,268.02255639097746,234.0169172932331,42_59,41_59,59
42,266.1232,345.0208,42_65,41_65,65
42,322.0324909747292,354.58303249097474,42_66,41_66,66
42,219.83501683501683,779.2895622895622,42_78,41_78,78
42,173.3656597774245,793.5182829888712,42_79,41_79,79
42,222.53451676528599,817.3451676528599,42_88,41_88,88
42,208.0104849279161,853.2726081258191,42_89,41_89,89
42,171.70319634703196,971.0639269406392,42_96,41_96,96
42,177.57453416149067,935.639751552795,42_97,41_97,97
42,248.28985507246378,981.9316770186335,42_100,41_100,100
42,228.33084577114428,999.1169154228855,42_101,41_101,101
42,250.60942249240122,897.3237082066869,42_104,41_104,104
42,211.09461966604823,933.5194805194806,42_105,41_105,105
42,268.3819188191882,934.1383763837638,42_114,41_114,114
42,230.27022653721684,956.7847896440129,42_115,41_115,115
42,406.8676975945017,104.49828178694158,42_127,41_127,127
42,421.87140115163146,52.48752399232246,42_128,41_128,128
42,471.4491017964072,118.17664670658682,42_135,41_135,135
42,448.62630480167013,152.39039665970773,42_136,41_136,136
42,480.87566844919786,77.27005347593582,42_139,41_139,139
42,463.0725075528701,48.54531722054381,42_140,41_140,140
42,511.8456375838926,98.96979865771812,42_146,41_146,146
42,549.1632653061224,104.92517006802721,42_147,41_147,147
42,505.10271903323263,145.4380664652568,42_149,41_149,149
42,527.0137457044674,137.97594501718214,42_150,41_150,150
42,596.125,139.2685185185185,42_156,41_156,156
42,614.4774774774775,128.50900900900902,42_157,41_157,157
42,543.5766871165645,164.53987730061348,42_159,41_154,159
42,537.63125,190.66875,42_160,41_154,160
42,620.263829787234,191.16170212765957,42_163,41_163,163
42,578.1013513513514,230.47972972972974,42_167,41_164,167
